   12
Cluster output
    6   -0.98902    0.98905    0.00028
    6    0.36202    1.35107    0.00011
    6    1.35107    0.36202    0.00011
    6    0.98905   -0.98902    0.00028
    6   -0.36198   -1.35099    0.00007
    6   -1.35099   -0.36198    0.00007
    1    0.64451    2.40560   -0.00038
    1    2.40560    0.64451   -0.00038
    1   -0.64460   -2.40543   -0.00042
    1   -2.40543   -0.64460   -0.00042
    1   -1.76109    1.76087    0.00034
    1    1.76087   -1.76109    0.00034
