  -11.163006957428617      -0.52633167662367319      -0.49122317037827062      -0.49533730051005637      -0.35667073733868693     
 -0.53967369680430377      -0.73314172819350998       -9.9561849535252878E-002 -0.10047759139017395      -0.10375668162280322     
 -0.50127080818948044       -9.8847584924097398E-002 -0.72191649105740430       -9.5782203992265433E-002 -0.10675401595382461     
 -0.50531305921359837      -0.10034685286930418       -9.6298379751839552E-002 -0.72520546042974809      -0.10656373084381381     
 -0.36726626314685545      -0.10265775822681109      -0.10708426081873360      -0.10642067687679559      -0.44846784186065269     
  -11.187373667827373      -0.41471381424189691      -0.42237295965870320      -0.43077740928358055     
 -0.41437798045838758      -0.71787111589800823       -9.8244934221491609E-002  -9.8664990412042089E-002
 -0.42304839020760665       -9.7097302759094770E-002 -0.71843529294607067       -9.9967959864420572E-002
 -0.43108920969087783      -0.10122594699700542      -0.10042828800421469      -0.72407845329248599     
