        FOD-iter      E_cou(tot)          E_cou(Nup)            E_cou(Ndn)  
          10   22.130440412988772        3.2402587358118575        2.1779413635839648     
        FOD-iter      E_cou(tot)          E_cou(Nup)            E_cou(Ndn)  
           1   4369.8236367170175        7.3877769201219659        3.4159557813509354     
           2   5497.5812139163345        7.1819630639500245        3.4067727502220948     
           3   2934.5084092388415        9.6222469776194188        3.4157744734878470     
           4   3551.2815959214504        9.2906024517332941        3.4065484427985462     
           5   3806.4708388443983        7.5971409265923517        3.4159202507499398     
           6   4865.5542616469374        7.3659129135247676        3.4067293419990143     
