    6
Cluster output
    6    0.00316    0.00000   -0.76408
    6   -0.00316    0.00000    0.76408
    8    1.03926    0.00000   -1.39418
    8   -1.03926    0.00000    1.39418
    1   -1.00985    0.00000   -1.23314
    1    1.00985    0.00000    1.23314
