           1  -9.4689595777356879E-005  -4.1914099713681291E-006  -4.6222245942489138E-005  0.99999999994732536        8.7604962605398781E-002  0.39443320973783541       0.93174724130619135     
           2  0.10116165844144290        1.5220967687444714E-002  -5.9031162473021460E-002  0.99999999998974132       0.26101972888431396       0.55895795383487890        1.0609893259675760     
           3  -6.4309093938336559E-002  -9.2798256752118433E-002  -5.1538682669235267E-002  0.99999999999022027       0.25377973177905433       0.53580284477105444        1.0497767639901854     
           4  -6.4671364750025065E-002  0.10561717768443894       -1.6244336546419997E-003  0.99999999999020417       0.25441850148868606       0.54464499194911520        1.0706512511226205     
           5   2.7829871318888783E-002  -2.8246227157593375E-002  0.11308382600504566       0.99999999998985112       0.26281396397975088       0.56857667578014115        1.0757096674738111     
           6 -0.28070210501300741      -0.42321543666379385      -0.22764258661281431        1.0000000000147689       0.97151708745010756        1.4192184435937341        1.8853786600064681     
           7   3.7108310682070399E-002 -0.47445737006903715       0.34137163782420710        1.0000000000117555       0.92574278271440269        1.3792569510973076        1.8506227642256048     
           8  0.50258014121074279       -4.8284135951756922E-002  0.19627235043023722        1.0000000000159892        1.0103896100358565        1.4644583172000700        1.9275927966363280     
           9  0.35373331047177370      -0.30499427974790111      -0.37760838851259404        1.0000000000108578       0.90397127097377583        1.3557275584284647        1.8315036678170757     
          10 -0.20256201563073198       0.12937075202520257      -0.51934638311460612        1.0000000000118690       0.94740867840738652        1.4120456249765510        1.8866687993220765     
          11  0.35406735324882649       0.44967088744821970      -0.18158854019626522        1.0000000000109355       0.90668757845059711        1.3592712550495993        1.8347741270316080     
          12   3.3650664655406115E-002  0.26241172156619652       0.52106436016798319        1.0000000000118692       0.93215613441839085        1.3877893812715918        1.8603346846698317     
          13 -0.51639047746998801       -6.3087582593972832E-002  0.25086237453325438        1.0000000000124614       0.94974868501327403        1.4138126820617276        1.8876039423228175     
          14 -0.28000728370120809       0.47350589096002393       -2.7739518313199313E-004   1.0000000000148999       0.98223453807891248        1.4319500823313318        1.8975238599831685     
          15  -2.2879145748291611E-003   2.9934179133941490E-004  -3.9942497982578852E-003  0.99999999976064413        3.2628126294905222        3.7372688676111161        4.2164988337113245     
          47   3.0232087828235561E-004   8.8211209781770541E-005  -3.5512056420167896E-005  0.99980312775302083        9.3265212230453462E-002  0.39780970437454338       0.94962096134788920     
          48   3.5034739647224325E-002   5.1990725531683199E-002 -0.10610624486403177       0.99810532561517462       0.26554948090930935       0.64813713542187146        1.2800220855026903     
          49  -7.4054143692452251E-002  -8.8577140875821678E-002  -2.1393497915999954E-002  0.99998382462192348       0.24642586193426982       0.43962995473640576       0.83445346969602474     
          50  -5.9336929066791964E-002   7.8213062549156595E-002   4.4983796968520333E-002  0.99348235541133312       0.28659343078532074       0.76785800348573086        1.4511515060469193     
          51   9.4474952604427453E-002  -3.1881983056065252E-002   8.4972148826772106E-002  0.99693099824830866       0.26999353022784278       0.57068056067515471        1.0039766123277976     
          52  -3.7703332483879110E-002  0.18357174801130041      -0.17488335988970313       0.92949273486975814        1.3714457589062372        2.1131285565203153        2.8353863931073597     
          53  0.37638097597611214       -8.1764028888955866E-003 -0.19657278317352975       0.74131047408498063        1.0987912457251710        1.9833423646098969        2.7789697056867650     
          54  0.27585212963933897       -4.0561215370662769E-002  0.56016300800825780       0.97984983747213028       0.80637547154056544        1.2767802288717955        1.8193005070263537     
          55 -0.14144131338325333       0.38334675568270854      -0.27019407625739417       0.94059125786251541        1.0165180937208869        1.7206113165410750        2.4861394927100293     
          56 -0.47091819950671437      -0.19675473925726372        6.8832127834025120E-002  0.96892815159249568       0.79483447795226603        1.3196463093384754        2.0512041418687303     
          57  -7.9156167023965482E-002  -3.6163308633327465E-002   7.5599090777158040E-002  0.98973738086228125        3.0231422859393637        3.6775863745071464        4.2357731281455342     
