      -0.021018119391     -0.001308194448      0.099478760354
      -0.013515727495     -0.003014785272      0.031352323542
      -0.024852759694     -0.040838588696     -0.022777157580
      -0.021562050833      0.052128393070      0.004343607236
       0.019851407313     -0.012438370963      0.072421057039
      -0.007231775801     -0.016750571379     -0.004150251308
      -0.001681828336     -0.000749030902      0.000045425438
      -0.000231293530     -0.000723786956      0.002113364726
      -0.000312837207     -0.001628650545      0.003522354003
      -0.006382679926     -0.000732103487      0.003110834185
       0.001678651618     -0.000013242316      0.007613460449
      -0.004161770078      0.003068492075     -0.000366726788
       0.002792394148     -0.001296811808      0.006631387967
      -0.008502312503      0.018255626390      0.003314297749
      -0.000109563290     -0.000013446403      0.000009535406
      -0.772322769919     -0.008382670696      0.203393820913
      -0.473861189214     -0.074505101018      0.434773059548
      -0.140276957474      0.083769691658      0.026791798582
      -0.306913068081      0.561011886751      0.157491585098
      -0.556750768546      0.227374254932      0.061744117402
      -0.014912911385      0.008530827496     -0.030858126771
       0.021379522039     -0.020743081499     -0.042686398582
       0.023334858089     -0.006976784343      0.004955802044
      -0.008008734055     -0.034583677569     -0.021584882092
      -0.001587744417     -0.002017521558     -0.027386674943
      -0.000006889325     -0.000003133330      0.000282333786
